GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,Division,Conference,Playoffs,WinOrLoss,PlayerType,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
1/18/2025,1261332,465,Mississippi,495,Mississippi State,V,,,,L,,220,81,30,66,13,35,8,14,29,14,9,1,8,10,0
1/18/2025,1261332,495,Mississippi State,465,Mississippi,H,,,,W,,222,84,29,65,9,27,17,28,49,15,9,2,17,13,0
1/18/2025,1261391,87,Lindenwood,511,Morehead State,V,,,,L,,196,65,19,47,3,14,24,27,25,4,5,3,7,12,0
1/18/2025,1261391,511,Morehead State,87,Lindenwood,H,,,,W,,195,82,30,59,11,23,11,13,26,21,8,4,8,9,0
1/18/2025,1261410,527,Oral Roberts,559,South Dakota State,V,,,,L,,195,70,23,61,9,29,15,20,30,9,4,0,9,9,0
1/18/2025,1261410,559,South Dakota State,527,Oral Roberts,H,,,,W,,196,84,30,62,8,25,16,19,39,15,4,0,10,10,0
1/18/2025,1261461,299,San Francisco,504,Oregon State,H,,,,W,,196,81,27,45,13,22,14,19,21,20,5,7,3,12,0
1/18/2025,1261461,504,Oregon State,299,San Francisco,V,,,,L,,194,70,24,54,1,9,21,29,26,6,8,4,8,10,0
1/18/2025,1261596,433,Eastern Michigan,453,Bowling Green,V,,,,W,,195,68,24,50,10,20,10,15,34,9,8,5,5,16,0
1/18/2025,1261596,453,Bowling Green,433,Eastern Michigan,H,,,,L,,197,62,20,58,5,22,17,23,32,4,9,5,10,12,0
1/18/2025,1261624,581,Abilene Christian,5049,California Baptist,H,,,,L,,194,54,19,55,4,14,12,21,26,7,11,2,7,10,0
1/18/2025,1261624,5049,California Baptist,581,Abilene Christian,V,,,,W,,194,60,20,49,4,17,16,21,43,5,4,2,10,17,0
1/18/2025,1261682,314,UC Irvine,529,Cal Poly,H,,,,W,,195,101,34,64,9,21,24,26,40,22,12,2,10,12,0
1/18/2025,1261682,529,Cal Poly,314,UC Irvine,V,,,,L,,195,71,22,61,12,34,15,23,30,12,5,0,10,19,0
1/18/2025,1261820,246,Brown,372,Harvard,H,,,,L,,196,67,25,60,11,26,6,11,34,14,7,6,15,19,0
1/18/2025,1261820,372,Harvard,246,Brown,V,,,,W,,196,80,30,60,9,21,11,17,30,17,15,3,11,11,0
1/18/2025,1261863,232,Kent State,385,Miami (Ohio),H,,,,L,,194,61,23,60,4,29,11,18,24,9,9,1,9,4,0
1/18/2025,1261863,385,Miami (Ohio),232,Kent State,V,,,,W,,196,70,23,47,8,24,16,20,29,12,2,2,7,13,0
1/18/2025,1262056,319,Wichita State,506,East Carolina,H,,,,L,,196,72,31,72,5,15,5,10,42,14,9,2,17,9,0
1/18/2025,1262056,506,East Carolina,319,Wichita State,V,,,,W,,196,75,27,61,11,23,10,14,25,11,8,4,8,9,0
1/18/2025,1262077,306,Rider,374,Marist,V,,,,W,,195,64,21,59,4,12,18,23,41,3,3,3,10,5,0
1/18/2025,1262077,374,Marist,306,Rider,H,,,,L,,195,57,21,62,6,28,9,13,35,12,3,6,10,4,0
1/18/2025,1262205,274,Liberty,438,New Mexico State,H,,,,W,,195,68,24,52,3,14,17,26,31,10,5,4,5,8,0
1/18/2025,1262205,438,New Mexico State,274,Liberty,V,,,,L,,196,60,22,61,4,22,12,16,35,9,6,2,9,11,0
1/18/2025,1262390,419,Western Michigan,521,Buffalo,H,,,,L,,194,76,30,67,5,22,11,19,38,10,13,2,6,14,0
1/18/2025,1262390,521,Buffalo,419,Western Michigan,V,,,,W,,196,85,29,59,15,32,12,25,36,18,8,4,6,17,0
1/18/2025,1262417,371,Georgia Tech,442,Florida State,V,,,,L,,197,78,26,60,9,29,17,24,26,13,6,1,6,12,0
1/18/2025,1262417,442,Florida State,371,Georgia Tech,H,,,,W,,194,91,35,67,9,27,12,17,36,19,8,5,11,8,0
1/18/2025,1262583,245,Lehigh,379,Loyola Maryland,H,,,,L,,196,60,23,48,7,16,7,10,20,11,5,2,1,13,0
1/18/2025,1262583,379,Loyola Maryland,245,Lehigh,V,,,,W,,195,76,29,58,11,22,7,12,33,16,6,4,8,10,0
1/18/2025,1262663,333,George Mason,378,George Washington,H,,,,W,,246,80,27,64,3,17,23,36,45,11,10,7,14,15,0
1/18/2025,1262663,378,George Washington,333,George Mason,V,,,,L,,245,77,27,69,6,27,17,27,39,14,8,5,13,16,0
1/18/2025,1262872,562,Utah Valley,11200,Utah Tech,H,,,,W,,195,96,32,58,8,19,24,31,34,25,7,5,14,13,0
1/18/2025,1262872,11200,Utah Tech,562,Utah Valley,V,,,,L,,196,80,34,58,5,16,7,8,18,16,11,1,4,12,0
1/18/2025,1263190,421,Wright State,578,Northern Kentucky,V,,,,W,,196,78,30,63,7,18,11,16,41,11,2,2,12,8,0
1/18/2025,1263190,578,Northern Kentucky,421,Wright State,H,,,,L,,197,70,21,53,6,15,22,32,29,8,1,5,6,9,0
1/18/2025,1263239,226,Furman,436,Chattanooga,H,,,,L,,197,71,22,51,10,23,17,28,26,17,6,5,9,11,0
1/18/2025,1263239,436,Chattanooga,226,Furman,V,,,,W,,194,75,23,52,4,13,25,28,33,17,11,2,9,13,0
1/18/2025,1263296,280,Bucknell,364,Navy,H,,,,W,,197,73,23,48,6,21,21,28,26,12,7,3,4,7,0
1/18/2025,1263296,364,Navy,280,Bucknell,V,,,,L,,196,69,25,61,7,19,12,16,34,9,5,0,12,12,0
1/18/2025,1263322,343,Delaware,539,Elon,H,,,,W,,196,79,26,56,10,25,17,21,28,10,5,4,8,16,0
1/18/2025,1263322,539,Elon,343,Delaware,V,,,,L,,194,77,26,61,7,26,18,24,30,9,7,1,10,11,0
1/18/2025,1263347,405,Texas State,477,Southern Mississippi,H,,,,W,,221,85,27,68,8,17,23,31,36,19,10,6,7,8,0
1/18/2025,1263347,477,Southern Mississippi,405,Texas State,V,,,,L,,221,82,29,71,8,24,16,21,40,18,4,7,12,13,0
1/18/2025,1263410,466,Missouri-Kansas City,570,North Dakota,V,,,,L,,195,72,26,63,10,29,10,12,33,8,6,2,15,7,0
1/18/2025,1263410,570,North Dakota,466,Missouri-Kansas City,H,,,,W,,196,76,27,58,6,21,16,23,34,15,3,5,11,9,0
1/18/2025,1263639,515,Western Carolina,524,UNC Greensboro,H,,,,L,,196,55,18,55,5,28,14,16,32,5,3,2,8,12,0
1/18/2025,1263639,524,UNC Greensboro,515,Western Carolina,V,,,,W,,194,83,29,62,15,32,10,14,29,15,8,2,4,6,0
1/18/2025,1263731,552,Gardner-Webb,575,South Carolina Upstate,H,,,,W,,195,97,34,69,17,37,12,29,44,20,10,4,15,7,0
1/18/2025,1263731,575,South Carolina Upstate,552,Gardner-Webb,V,,,,L,,197,68,24,59,5,25,15,18,32,11,3,0,4,15,0
1/18/2025,1263807,368,Citadel,411,Virginia Military Institute,H,,,,L,,196,70,26,55,8,24,10,18,27,20,6,2,7,10,0
1/18/2025,1263807,411,Virginia Military Institute,368,Citadel,V,,,,W,,195,75,22,48,9,25,22,33,35,14,6,2,10,11,0
1/18/2025,1263859,461,Charleston Southern,490,Radford,H,,,,W,,196,58,17,52,5,20,19,26,33,7,4,4,8,9,0
1/18/2025,1263859,490,Radford,461,Charleston Southern,V,,,,L,,194,54,18,53,3,17,15,22,33,6,2,4,9,11,0
1/18/2025,1263889,525,Tennessee-Martin,572,SIU Edwardsville,H,,,,W,,195,85,28,51,12,28,17,24,24,17,6,1,5,9,0
1/18/2025,1263889,572,SIU Edwardsville,525,Tennessee-Martin,V,,,,L,,197,82,23,43,12,23,24,29,20,13,5,2,5,13,0
1/18/2025,1263953,308,Tennessee State,447,Eastern Illinois,H,,,,W,,195,84,27,52,6,16,24,29,35,15,10,3,11,15,0
1/18/2025,1263953,447,Eastern Illinois,308,Tennessee State,V,,,,L,,194,65,24,61,4,16,13,20,27,8,9,0,13,16,0
1/18/2025,1264000,285,Northern Iowa,400,Southern Illinois,V,,,,L,,195,49,17,53,4,21,11,19,26,10,7,3,9,7,0
1/18/2025,1264000,400,Southern Illinois,285,Northern Iowa,H,,,,W,,193,73,27,50,10,19,9,12,34,16,7,5,8,9,0
1/18/2025,1264045,457,Holy Cross,516,American,H,,,,L,,194,65,26,51,8,20,5,11,23,6,4,2,3,11,0
1/18/2025,1264045,516,American,457,Holy Cross,V,,,,W,,194,74,25,53,10,23,14,16,31,16,7,1,8,9,0
1/18/2025,1264059,485,Jacksonville,574,Central Arkansas,H,,,,W,,197,72,27,56,10,21,8,12,37,12,6,5,10,13,0
1/18/2025,1264059,574,Central Arkansas,485,Jacksonville,V,,,,L,,195,62,22,61,9,27,9,12,27,9,7,0,9,9,0
1/18/2025,1264188,499,Eastern Kentucky,11197,Bellarmine,H,,,,W,,196,72,23,50,7,24,19,22,22,10,12,6,5,9,0
1/18/2025,1264188,11197,Bellarmine,499,Eastern Kentucky,V,,,,L,,196,69,23,47,9,15,14,19,25,13,3,1,5,16,0
1/18/2025,1264256,409,New Hampshire,563,NJIT,V,,,,L,,196,59,22,59,5,24,10,18,33,8,6,2,8,9,0
1/18/2025,1264256,563,NJIT,409,New Hampshire,H,,,,W,,195,64,21,52,3,14,19,29,36,10,6,4,9,11,0
1/18/2025,1264312,544,High Point,573,Presbyterian,H,,,,W,,195,77,28,52,7,20,14,19,36,11,5,2,8,12,0
1/18/2025,1264312,573,Presbyterian,544,High Point,V,,,,L,,196,66,22,56,9,28,13,18,25,15,7,2,6,6,0
1/18/2025,1264325,225,Arizona State,252,Cincinnati,V,,,,L,,198,60,22,62,6,22,10,13,37,9,4,5,11,14,0
1/18/2025,1264325,252,Cincinnati,225,Arizona State,H,,,,W,,197,67,25,60,5,22,12,16,30,12,11,8,8,6,0
1/18/2025,1264372,414,Portland,486,Washington State,V,,,,L,,195,70,21,54,9,30,19,26,30,12,4,1,8,16,0
1/18/2025,1264372,486,Washington State,414,Portland,H,,,,W,,197,92,35,66,8,27,14,23,37,17,8,2,13,10,0
1/18/2025,1264433,302,Nevada,429,San Jose State,H,,,,W,,196,75,29,55,6,18,11,15,35,20,3,0,12,11,0
1/18/2025,1264433,429,San Jose State,302,Nevada,V,,,,L,,196,64,21,51,8,27,14,20,21,13,5,1,8,10,0
1/18/2025,1264537,452,Winthrop,496,UNC Asheville,V,,,,L,,196,84,30,56,10,23,14,22,23,15,8,2,5,17,0
1/18/2025,1264537,496,UNC Asheville,452,Winthrop,H,,,,W,,195,93,33,64,7,15,20,23,28,19,11,5,7,10,0
1/18/2025,1264625,297,Samford,458,East Tennessee State,H,,,,L,,194,60,23,61,7,20,7,9,35,15,2,5,11,14,0
1/18/2025,1264625,458,East Tennessee State,297,Samford,V,,,,W,,196,65,24,68,8,29,9,11,33,13,9,4,12,7,0
1/18/2025,1264632,296,Lamar,510,McNeese State,V,,,,L,,195,64,22,46,7,19,13,20,32,14,3,4,8,15,0
1/18/2025,1264632,510,McNeese State,296,Lamar,H,,,,W,,197,75,25,58,9,27,16,28,31,13,10,2,12,7,0
1/18/2025,1264646,242,Alcorn State,347,Texas Southern,V,,,,L,,195,57,21,62,6,21,9,15,39,6,7,7,18,18,0
1/18/2025,1264646,347,Texas Southern,242,Alcorn State,H,,,,W,,195,66,27,58,2,16,10,12,27,10,12,5,9,11,0
1/18/2025,1264724,261,Florida A&M,535,Arkansas-Pine Bluff,H,,,,W,,195,86,26,51,13,27,21,31,35,16,4,6,7,15,0
1/18/2025,1264724,535,Arkansas-Pine Bluff,261,Florida A&M,V,,,,L,,194,76,30,65,6,23,10,23,32,12,10,2,12,9,0
1/18/2025,1265114,0,ND1,492,Delaware State,V,,,,L,,198,38,14,63,0,14,10,16,20,2,4,0,4,18,0
1/18/2025,1265114,492,Delaware State,4000,ND1,H,,,,W,,194,126,53,91,12,31,8,12,59,30,15,8,18,5,0
1/18/2025,1265393,360,Colorado State,423,Wyoming,V,,,,W,,195,79,28,54,8,24,15,17,28,17,3,1,4,9,0
1/18/2025,1265393,423,Wyoming,360,Colorado State,H,,,,L,,194,63,25,63,5,22,8,10,24,4,4,3,7,5,0
1/18/2025,1265501,267,Hawaii,571,Cal State Bakersfield,H,,,,W,,196,81,23,43,9,17,26,34,32,14,1,4,8,17,0
1/18/2025,1265501,571,Cal State Bakersfield,267,Hawaii,V,,,,L,,194,70,25,66,4,15,16,19,25,5,12,2,12,10,0
1/18/2025,1473890,293,Saint Francis (PA),432,Long Island,V,,,,L,,195,51,17,48,5,26,12,17,19,11,7,4,4,10,0
1/18/2025,1473890,432,Long Island,293,Saint Francis (PA),H,,,,W,,195,64,21,47,8,20,14,16,35,12,8,4,9,16,0
1/18/2025,1474592,395,Florida,444,Texas,H,,,,W,,195,84,33,67,8,20,10,15,37,16,10,2,11,8,0
1/18/2025,1474592,444,Texas,395,Florida,V,,,,L,,194,60,20,55,4,16,16,19,31,8,5,1,8,14,0
1/18/2025,1474594,275,Maine,356,Maryland-Baltimore County,V,,,,W,,192,87,36,64,11,23,4,5,27,15,16,2,3,11,0
1/18/2025,1474594,356,Maryland-Baltimore County,275,Maine,H,,,,L,,192,62,24,58,7,19,7,9,31,11,8,2,8,19,0
1/18/2025,1474597,290,Dartmouth,358,Princeton,H,,,,L,,195,80,26,57,10,22,18,20,27,14,8,2,2,10,0
1/18/2025,1474597,358,Princeton,290,Dartmouth,V,,,,W,,196,81,31,66,12,28,7,8,33,13,8,3,6,9,0
1/18/2025,1474599,263,Florida International,502,UTEP,H,,,,L,,195,73,27,58,4,17,15,20,29,11,9,5,12,13,0
1/18/2025,1474599,502,UTEP,263,Florida International,V,,,,W,,194,81,28,52,10,23,15,19,26,15,10,2,6,11,0
1/18/2025,1474601,228,Siena,7529,Merrimack,V,,,,L,,197,58,22,51,4,18,10,14,39,11,2,6,10,17,0
1/18/2025,1474601,7529,Merrimack,228,Siena,H,,,,W,,195,64,24,56,11,29,5,8,23,16,15,4,3,4,0
1/18/2025,1474603,339,Iowa State,480,West Virginia,V,,,,L,,196,57,25,57,1,17,6,7,37,4,4,1,8,14,0
1/18/2025,1474603,480,West Virginia,339,Iowa State,H,,,,W,,196,64,22,56,9,27,11,14,27,9,14,3,5,9,0
1/18/2025,1474604,257,Davidson,474,Rhode Island,V,,,,L,,195,90,33,58,10,25,14,19,32,21,3,1,8,10,0
1/18/2025,1474604,474,Rhode Island,257,Davidson,H,,,,W,,196,92,36,67,13,24,7,11,25,21,6,0,9,7,0
1/18/2025,1474606,271,Lafayette,391,Colgate,H,,,,L,,197,67,26,62,9,19,6,12,27,17,9,4,10,12,0
1/18/2025,1474606,391,Colgate,271,Lafayette,V,,,,W,,195,90,35,60,15,27,5,8,39,18,6,2,9,16,0
1/18/2025,1474607,334,Miami (Fla.),342,SMU,H,,,,L,,194,74,26,56,4,14,18,22,17,10,6,3,8,12,0
1/18/2025,1474607,342,SMU,334,Miami (Fla.),V,,,,W,,192,117,45,65,14,25,13,17,29,28,10,3,8,8,0
1/18/2025,1474609,229,Virginia,483,Louisville,V,,,,L,,196,67,24,51,8,21,11,19,28,14,5,3,4,14,0
1/18/2025,1474609,483,Louisville,229,Virginia,H,,,,W,,195,81,26,60,6,23,23,27,33,11,8,3,8,7,0
1/18/2025,1474610,236,Duke,427,Boston College,V,,,,W,,196,88,30,57,8,24,20,25,33,18,4,3,8,8,0
1/18/2025,1474610,427,Boston College,236,Duke,H,,,,L,,197,63,22,49,5,15,14,26,19,7,2,5,3,7,0
1/18/2025,1474611,250,UCF,341,Houston,H,,,,L,,196,68,25,62,7,23,11,17,35,11,1,5,13,13,0
1/18/2025,1474611,341,Houston,250,UCF,V,,,,W,,196,69,29,69,3,16,8,11,38,8,3,4,16,8,0
1/18/2025,1474613,304,Monmouth,355,Campbell,V,,,,L,,193,58,22,63,3,20,11,20,32,6,8,5,10,6,0
1/18/2025,1474613,355,Campbell,304,Monmouth,H,,,,W,,195,81,27,56,8,24,19,20,37,16,5,4,7,9,0
1/18/2025,1474614,503,Saint Peter`s,542,Sacred Heart,V,,,,W,,196,66,21,48,5,18,19,24,38,8,4,3,10,19,0
1/18/2025,1474614,542,Sacred Heart,503,Saint Peter`s,H,,,,L,,196,61,18,59,9,31,16,22,28,9,11,4,10,12,0
1/18/2025,1474616,567,Bryant,580,Massachusetts-Lowell,H,,,,W,,196,85,34,75,8,28,9,12,54,15,8,11,16,12,0
1/18/2025,1474616,580,Massachusetts-Lowell,567,Bryant,V,,,,L,,196,62,20,68,6,26,16,25,36,10,7,1,12,11,0
1/18/2025,1474617,303,South Carolina,446,Oklahoma,V,,,,L,,196,62,21,51,9,24,11,21,26,13,8,0,9,15,0
1/18/2025,1474617,446,Oklahoma,303,South Carolina,H,,,,W,,195,82,28,50,8,17,18,21,29,19,8,4,4,11,0
1/18/2025,1474620,233,Texas A&M,327,LSU,H,,,,W,,194,68,26,61,7,22,9,21,33,15,8,1,11,9,0
1/18/2025,1474620,327,LSU,233,Texas A&M,V,,,,L,,195,57,17,47,7,29,16,18,31,14,4,5,6,15,0
1/18/2025,1474621,243,Valparaiso,449,Illinois-Chicago,H,,,,L,,195,74,26,59,6,20,16,24,29,13,4,2,9,9,0
1/18/2025,1474621,449,Illinois-Chicago,243,Valparaiso,V,,,,W,,195,81,26,59,6,19,23,32,40,10,3,3,13,10,0
1/18/2025,1474622,487,Arkansas-Little Rock,513,Tennessee Tech,V,,,,W,,195,77,31,61,4,8,11,14,36,18,11,5,10,9,0
1/18/2025,1474622,513,Tennessee Tech,487,Arkansas-Little Rock,H,,,,L,,196,71,21,51,15,30,14,19,26,17,4,4,6,12,0
1/18/2025,1474625,551,Texas A&M-Corpus Christi,582,Incarnate Word,V,,,,W,,194,69,26,56,5,13,12,22,38,8,9,3,8,14,0
1/18/2025,1474625,582,Incarnate Word,551,Texas A&M-Corpus Christi,H,,,,L,,194,63,24,66,4,22,11,13,33,12,10,6,8,9,0
1/18/2025,1474627,373,Jackson State,416,Prairie View,V,,,,W,,195,79,23,52,5,13,28,34,37,10,1,5,10,16,0
1/18/2025,1474627,416,Prairie View,373,Jackson State,H,,,,L,,195,70,26,62,4,15,14,19,22,14,10,5,6,4,0
1/18/2025,1474628,234,Arizona,240,Texas Tech,V,,,,L,,193,54,18,58,3,18,15,19,33,8,7,7,8,7,0
1/18/2025,1474628,240,Texas Tech,234,Arizona,H,,,,W,,195,70,24,66,6,23,16,18,43,14,2,1,13,8,0
1/18/2025,1474629,258,Illinois State,279,Missouri State,H,,,,W,,196,74,24,52,10,27,16,21,30,14,6,0,12,11,0
1/18/2025,1474629,279,Missouri State,258,Illinois State,V,,,,L,,196,68,20,43,11,25,17,24,23,12,5,1,3,12,0
1/18/2025,1474630,455,Central Michigan,470,Northern Illinois,V,,,,W,,195,71,29,60,6,14,7,11,35,18,7,2,11,14,0
1/18/2025,1474630,470,Northern Illinois,455,Central Michigan,H,,,,L,,197,66,23,54,13,27,7,15,23,13,6,2,6,9,0
1/18/2025,1474631,247,Nicholls State,468,Stephen F. Austin,H,,,,W,,194,73,25,52,12,23,11,16,28,11,7,5,5,13,0
1/18/2025,1474631,468,Stephen F. Austin,247,Nicholls State,V,,,,L,,194,61,27,62,2,20,5,11,27,10,12,0,6,14,0
1/18/2025,1474632,390,North Texas,406,Texas-San Antonio,V,,,,W,,196,72,22,45,9,19,19,22,33,13,5,4,9,13,0
1/18/2025,1474632,406,Texas-San Antonio,390,North Texas,H,,,,L,,197,57,19,50,6,19,13,13,15,11,9,3,3,6,0
1/18/2025,1474633,403,Grambling,518,Southern,V,,,,L,,194,60,19,49,4,15,18,21,31,8,10,3,8,15,0
1/18/2025,1474633,518,Southern,403,Grambling,H,,,,W,,194,67,24,55,5,18,14,22,33,13,8,7,12,15,0
1/18/2025,1474634,281,Murray State,366,Bradley,H,,,,L,,196,61,21,50,7,22,12,18,25,8,8,1,6,13,0
1/18/2025,1474634,366,Bradley,281,Murray State,V,,,,W,,197,74,25,47,7,18,17,19,25,11,8,0,3,11,0
1/18/2025,1474635,325,Wisconsin,398,Southern California,V,,,,W,,192,84,31,55,9,28,13,15,22,17,8,1,4,11,0
1/18/2025,1474635,398,Southern California,325,Wisconsin,H,,,,L,,195,69,26,53,6,15,11,17,24,13,6,0,6,15,0
1/18/2025,1474636,430,UC Santa Barbara,558,UC Davis,H,,,,L,,196,60,19,51,8,21,14,19,30,16,4,1,13,10,0
1/18/2025,1474636,558,UC Davis,430,UC Santa Barbara,V,,,,W,,196,64,23,48,2,9,16,18,27,8,5,3,6,8,0
1/18/2025,1474637,300,Loyola Marymount,512,San Diego,H,,,,W,,195,77,24,54,6,24,23,29,27,12,5,1,6,7,0
1/18/2025,1474637,512,San Diego,300,Loyola Marymount,V,,,,L,,194,70,27,59,6,19,10,12,34,10,4,1,11,12,0
1/18/2025,1474638,332,Kentucky,344,Alabama,H,,,,L,,196,97,35,73,11,27,16,20,35,20,6,8,11,8,0
1/18/2025,1474638,344,Alabama,332,Kentucky,V,,,,W,,195,102,30,67,13,34,29,34,36,20,3,3,11,9,0
1/18/2025,1474639,270,Boston University,298,Army,V,,,,L,,195,62,22,46,6,22,12,18,24,10,5,0,4,8,0
1/18/2025,1474639,298,Army,270,Boston University,H,,,,W,,194,68,23,42,9,21,13,22,27,10,4,1,3,7,0
1/18/2025,1474640,357,Clemson,473,Pittsburgh,V,,,,W,,220,78,27,53,14,27,10,14,28,16,5,2,8,10,0
1/18/2025,1474640,473,Pittsburgh,357,Clemson,H,,,,L,,221,75,28,62,11,34,8,10,27,17,8,4,12,9,0
1/18/2025,1474641,475,Detroit,541,Oakland,H,,,,L,,197,59,21,56,7,17,10,15,28,15,9,2,12,12,0
1/18/2025,1474641,541,Oakland,475,Detroit,V,,,,W,,195,65,23,53,10,31,9,18,35,12,8,7,14,13,0
1/18/2025,1474642,321,Yale,508,Columbia,V,,,,W,,196,92,29,62,10,23,24,31,42,18,3,5,11,15,0
1/18/2025,1474642,508,Columbia,321,Yale,H,,,,L,,194,88,30,69,11,34,17,21,26,15,10,3,7,5,0
1/18/2025,1474643,564,North Florida,5050,North Alabama,H,,,,L,,196,84,27,62,13,35,17,22,30,13,4,2,10,5,0
1/18/2025,1474643,5050,North Alabama,564,North Florida,V,,,,W,,198,90,35,63,4,13,16,23,33,20,2,1,8,5,0
1/18/2025,1474644,566,Florida Gulf Coast,11201,Queens (N.C.),H,,,,W,,197,60,23,53,5,21,9,12,35,10,5,3,8,8,0
1/18/2025,1474644,11201,Queens (N.C.),566,Florida Gulf Coast,V,,,,L,,193,47,16,55,5,26,10,11,26,8,2,4,4,8,0
1/18/2025,1474645,361,Towson,546,Stony Brook,H,,,,W,,196,53,19,52,3,22,12,23,31,5,7,4,12,9,0
1/18/2025,1474645,546,Stony Brook,361,Towson,V,,,,L,,196,49,16,45,5,22,12,12,28,5,2,0,5,10,0
1/18/2025,1474646,311,Toledo,454,Ball State,V,,,,W,,194,93,36,67,6,16,15,17,35,10,3,1,15,5,0
1/18/2025,1474646,454,Ball State,311,Toledo,H,,,,L,,195,75,29,54,4,16,13,21,23,15,4,2,6,7,0
1/18/2025,1474647,317,Wake Forest,412,Virginia Tech,V,,,,W,,195,72,26,57,6,19,14,17,25,8,6,2,4,7,0
1/18/2025,1474647,412,Virginia Tech,317,Wake Forest,H,,,,L,,195,63,21,52,6,19,15,19,33,9,2,2,8,12,0
1/18/2025,1474648,292,Niagara,381,Manhattan,V,,,,L,,197,65,24,52,7,23,10,14,22,16,6,2,7,10,0
1/18/2025,1474648,381,Manhattan,292,Niagara,H,,,,W,,197,72,22,48,9,25,19,23,29,20,6,2,9,11,0
1/18/2025,1474649,540,Albany,547,Binghamton,V,,,,W,,196,70,22,51,7,26,19,25,28,9,15,2,9,10,0
1/18/2025,1474649,547,Binghamton,540,Albany,H,,,,L,,196,65,24,50,9,20,8,11,25,13,4,4,8,17,0
1/18/2025,1474650,331,Penn,425,Cornell,H,,,,L,,196,76,28,58,8,21,12,18,21,15,8,1,0,8,0
1/18/2025,1474650,425,Cornell,331,Penn,V,,,,W,,195,86,30,62,9,24,17,18,36,10,6,4,7,14,0
1/18/2025,1474651,420,Coastal Carolina,422,Marshall,H,,,,L,,195,64,21,53,4,14,18,25,32,8,3,3,9,12,0
1/18/2025,1474651,422,Marshall,420,Coastal Carolina,V,,,,W,,194,77,27,61,8,20,15,21,37,13,4,6,13,6,0
1/18/2025,1474652,291,Richmond,295,Saint Louis,H,,,,L,,196,59,21,55,5,22,12,17,33,7,6,5,2,9,0
1/18/2025,1474652,295,Saint Louis,291,Richmond,V,,,,W,,196,63,22,53,4,21,15,22,38,7,3,1,4,11,0
1/18/2025,1474653,326,Oregon,336,Purdue,H,,,,L,,195,58,18,50,7,29,15,17,23,12,8,7,2,16,0
1/18/2025,1474653,336,Purdue,326,Oregon,V,,,,W,,197,65,19,56,2,12,25,30,31,10,8,0,9,11,0
1/18/2025,1474654,266,Louisiana-Lafayette,278,Louisiana-Monroe,V,,,,W,,195,65,23,55,8,23,11,13,32,15,7,6,7,13,0
1/18/2025,1474654,278,Louisiana-Monroe,266,Louisiana-Lafayette,H,,,,L,,196,60,23,61,5,18,9,13,30,9,8,3,9,9,0
1/18/2025,1474655,560,North Dakota State,568,South Dakota,V,,,,W,,196,103,35,61,11,28,22,25,33,20,1,3,9,9,0
1/18/2025,1474655,568,South Dakota,560,North Dakota State,H,,,,L,,194,77,30,69,5,21,12,21,30,9,7,5,13,6,0
1/18/2025,1474656,254,Colorado,392,Oklahoma State,V,,,,L,,195,73,23,49,5,22,22,25,18,15,12,3,2,14,0
1/18/2025,1474656,392,Oklahoma State,254,Colorado,H,,,,W,,195,83,23,50,6,17,31,42,33,13,9,1,11,14,0
1/18/2025,1474657,439,New Orleans,11202,Texas A&M-Commerce,V,,,,W,,195,82,28,50,9,15,17,27,24,15,15,1,2,12,0
1/18/2025,1474657,11202,Texas A&M-Commerce,439,New Orleans,H,,,,L,,194,73,28,56,8,25,9,14,28,19,7,5,7,21,0
1/18/2025,1474658,309,Tennessee,451,Vanderbilt,V,,,,L,,196,75,24,50,10,21,17,21,23,16,4,6,7,9,0
1/18/2025,1474658,451,Vanderbilt,309,Tennessee,H,,,,W,,194,76,26,56,8,21,16,19,23,12,4,5,8,9,0
1/18/2025,1474659,443,South Alabama,528,Troy,H,,,,W,,194,64,23,57,11,27,7,9,29,12,9,5,8,14,0
1/18/2025,1474659,528,Troy,443,South Alabama,V,,,,L,,196,63,20,57,9,31,14,22,38,10,13,1,15,13,0
1/18/2025,1474660,237,Notre Dame,310,Syracuse,V,,,,L,,196,69,24,57,5,14,16,18,40,3,6,1,9,13,0
1/18/2025,1474660,310,Syracuse,237,Notre Dame,H,,,,W,,196,77,24,58,8,24,21,34,30,14,9,4,8,8,0
1/18/2025,1474661,329,Mount Saint Mary`s,538,Quinnipiac,H,,,,L,,196,57,21,60,11,32,4,7,28,16,3,1,10,16,0
1/18/2025,1474661,538,Quinnipiac,329,Mount Saint Mary`s,V,,,,W,,195,91,32,62,14,31,13,15,36,16,10,5,11,8,0
1/18/2025,1474662,256,Central Connecticut,413,Fairleigh Dickinson,V,,,,W,,194,71,28,55,6,18,9,11,33,14,2,2,1,11,0
1/18/2025,1474662,413,Fairleigh Dickinson,256,Central Connecticut,H,,,,L,,195,60,20,63,10,32,10,14,30,10,4,1,8,9,0
1/18/2025,1474663,249,Southeastern Louisiana,476,Northwestern State,V,,,,W,,194,65,25,55,5,15,10,13,28,7,5,2,8,10,0
1/18/2025,1474663,476,Northwestern State,249,Southeastern Louisiana,H,,,,L,,196,64,24,54,4,19,12,14,29,14,6,7,8,8,0
1/18/2025,1474664,404,Texas-Rio Grande Valley,576,Houston Christian,V,,,,L,,194,57,22,58,5,22,8,13,30,11,6,0,8,17,0
